Date,Open,High,Low,Close,Volume
22-03-16,2048.639893,2056.600098,2040.569946,2049.800049,3418460000
30-03-16,2058.27002,2072.209961,2058.27002,2063.949951,3590310000
06-04-16,2045.560059,2067.330078,2043.089966,2066.659912,3750800000
13-04-16,2065.919922,2083.179932,2065.919922,2082.419922,4191830000
20-04-16,2101.52002,2111.050049,2096.320068,2102.399902,4184880000
27-04-16,2092.330078,2099.889893,2082.310059,2095.149902,4100110000
04-05-16,2060.300049,2060.300049,2045.550049,2051.120117,4058560000
11-05-16,2083.290039,2083.290039,2064.459961,2064.459961,3821980000
18-05-16,2044.380005,2060.610107,2034.48999,2047.630005,4101320000
25-05-16,2078.929932,2094.72998,2078.929932,2090.540039,3859160000
02-06-16,2097.709961,2105.26001,2088.590088,2105.26001,3632720000
09-06-16,2115.649902,2117.639893,2107.72998,2115.47998,3290320000
16-06-16,2066.360107,2079.620117,2050.370117,2077.98999,3628280000
23-06-16,2092.800049,2113.320068,2092.800049,2113.320068,3297940000
30-06-16,2073.169922,2098.939941,2070,2098.860107,4622820000
08-07-16,2106.969971,2131.709961,2106.969971,2129.899902,3607500000
15-07-16,2165.129883,2169.050049,2155.790039,2161.73999,3122600000
22-07-16,2166.469971,2175.110107,2163.23999,2175.030029,3023280000
29-07-16,2168.830078,2177.090088,2163.48999,2173.600098,4038840000
05-08-16,2168.790039,2182.870117,2168.790039,2182.870117,3663070000
12-08-16,2183.73999,2186.280029,2179.419922,2184.050049,3000660000
19-08-16,2184.23999,2185,2175.129883,2183.870117,3084800000
26-08-16,2175.100098,2187.939941,2160.389893,2169.040039,3342340000
02-09-16,2177.48999,2184.870117,2173.590088,2179.97998,3091120000
12-09-16,2120.860107,2163.300049,2119.120117,2159.040039,4010480000
19-09-16,2143.98999,2153.610107,2135.909912,2139.120117,3163000000
26-09-16,2158.540039,2158.540039,2145.040039,2146.100098,3216170000
03-10-16,2164.330078,2164.409912,2154.77002,2161.199951,3137550000
10-10-16,2160.389893,2169.600098,2160.389893,2163.659912,2916550000
17-10-16,2132.949951,2135.610107,2124.429932,2126.5,2830390000
24-10-16,2148.5,2154.790039,2146.909912,2151.330078,3357320000
31-10-16,2129.780029,2133.25,2125.530029,2126.149902,3922400000
07-11-16,2100.590088,2132,2100.590088,2131.52002,3736060000
14-11-16,2165.639893,2171.360107,2156.080078,2164.199951,5367200000
21-11-16,2186.429932,2198.699951,2186.429932,2198.179932,3607010000
29-11-16,2200.76001,2210.459961,2198.149902,2204.659912,3706560000
06-12-16,2207.26001,2212.780029,2202.209961,2212.22998,3855320000
13-12-16,2263.320068,2277.530029,2263.320068,2271.719971,3857590000
20-12-16,2266.5,2272.560059,2266.139893,2270.76001,3298780000
28-12-16,2270.22998,2271.310059,2249.110107,2249.919922,2392360000
05-01-17,2268.179932,2271.5,2260.449951,2269,3761820000
12-01-17,2271.139893,2271.780029,2254.25,2270.439941,3462130000
20-01-17,2269.959961,2276.959961,2265.01001,2271.310059,3524970000
27-01-17,2299.02002,2299.02002,2291.620117,2294.689941,3135890000
03-02-17,2288.540039,2298.310059,2287.879883,2297.419922,3597970000
10-02-17,2312.27002,2319.22998,2311.100098,2316.100098,3475020000
17-02-17,2343.01001,2351.159912,2339.580078,2351.159912,3513060000
27-02-17,2365.22998,2371.540039,2361.870117,2369.75,3582610000
06-03-17,2375.22998,2378.800049,2367.97998,2375.310059,3232700000
13-03-17,2371.560059,2374.419922,2368.52002,2373.469971,3133900000
20-03-17,2378.23999,2379.550049,2369.659912,2373.469971,3054930000
27-03-17,2329.110107,2344.899902,2322.25,2341.590088,3240230000
03-04-17,2362.340088,2365.870117,2344.72998,2358.840088,3416400000
10-04-17,2357.159912,2366.370117,2351.5,2357.159912,2785410000
18-04-17,2342.530029,2348.350098,2334.540039,2342.189941,3269840000
25-04-17,2381.51001,2392.47998,2381.149902,2388.610107,3995240000
02-05-17,2391.050049,2392.929932,2385.820068,2391.169922,3813680000
09-05-17,2401.580078,2403.870117,2392.439941,2396.919922,3653590000
16-05-17,2404.550049,2405.77002,2396.050049,2400.669922,3420790000
23-05-17,2397.040039,2400.850098,2393.879883,2398.419922,3213570000
31-05-17,2415.629883,2415.98999,2403.590088,2411.800049,4516110000
07-06-17,2432.030029,2435.280029,2424.75,2433.139893,3572300000
14-06-17,2443.75,2443.75,2428.340088,2437.919922,3555590000
21-06-17,2439.310059,2442.22998,2430.73999,2435.610107,3594820000
28-06-17,2428.699951,2442.969971,2428.02002,2440.689941,3500800000
06-07-17,2423.439941,2424.280029,2407.699951,2409.75,3364520000
13-07-17,2444.98999,2449.320068,2441.689941,2447.830078,3067670000
20-07-17,2475.560059,2477.620117,2468.429932,2473.449951,3182780000
27-07-17,2482.76001,2484.040039,2459.929932,2475.419922,3995520000
03-08-17,2476.030029,2476.030029,2468.850098,2472.159912,3645020000
10-08-17,2465.379883,2465.379883,2437.75,2438.209961,3621070000
17-08-17,2462.949951,2465.02002,2430.01001,2430.01001,3142620000
24-08-17,2447.909912,2450.389893,2436.189941,2438.969971,2846590000
31-08-17,2462.649902,2475.01001,2462.649902,2471.649902,3348110000
08-09-17,2462.25,2467.110107,2459.399902,2461.429932,3302490000
15-09-17,2495.669922,2500.22998,2493.159912,2500.22998,4853170000
22-09-17,2497.26001,2503.469971,2496.540039,2502.219971,2865960000
29-09-17,2509.959961,2519.439941,2507.98999,2519.360107,3211920000
06-10-17,2547.439941,2549.409912,2543.790039,2549.330078,2884570000
13-10-17,2555.659912,2557.649902,2552.090088,2553.169922,3149440000
20-10-17,2567.560059,2575.439941,2567.560059,2575.209961,3384650000
27-10-17,2570.26001,2582.97998,2565.939941,2581.070068,3887110000
03-11-17,2581.929932,2588.419922,2576.77002,2587.840088,3567710000
10-11-17,2580.179932,2583.810059,2575.570068,2582.300049,3486910000
17-11-17,2582.939941,2583.959961,2577.620117,2578.850098,3300160000
27-11-17,2602.659912,2606.409912,2598.870117,2601.419922,3006860000
04-12-17,2657.189941,2665.189941,2639.030029,2639.439941,4023150000
11-12-17,2652.189941,2660.330078,2651.469971,2659.98999,3091950000
18-12-17,2685.919922,2694.969971,2685.919922,2690.159912,3724660000
26-12-17,2679.090088,2682.73999,2677.959961,2680.5,1968780000
03-01-18,2697.850098,2714.370117,2697.77002,2713.060059,3538660000
10-01-18,2745.550049,2750.800049,2736.060059,2748.22998,3576350000
18-01-18,2802.399902,2805.830078,2792.560059,2798.030029,3681470000
25-01-18,2846.23999,2848.560059,2830.939941,2839.25,3835150000
01-02-18,2816.449951,2835.959961,2812.699951,2821.97998,3938450000
08-02-18,2685.01001,2685.27002,2580.560059,2581,5305440000
15-02-18,2713.459961,2731.51001,2689.820068,2731.199951,3684910000
23-02-18,2715.800049,2747.76001,2713.73999,2747.300049,3189190000
02-03-18,2658.889893,2696.25,2647.320068,2691.25,3882450000
09-03-18,2752.909912,2786.570068,2751.540039,2786.570068,3364100000
16-03-18,2750.570068,2761.850098,2749.969971,2752.01001,5372340000
23-03-18,2646.709961,2657.669922,2585.889893,2588.26001,3815080000
02-04-18,2633.449951,2638.300049,2553.800049,2581.879883,3598520000
09-04-18,2617.179932,2653.550049,2610.790039,2613.159912,3062960000
16-04-18,2670.100098,2686.48999,2665.159912,2677.840088,3019700000
23-04-18,2675.399902,2682.860107,2657.98999,2670.290039,3017480000
30-04-18,2682.51001,2682.870117,2648.040039,2648.050049,3734530000
07-05-18,2680.340088,2683.350098,2664.699951,2672.629883,3237960000
14-05-18,2738.469971,2742.100098,2725.469971,2730.129883,2972660000
21-05-18,2735.389893,2739.189941,2725.699951,2733.01001,3019890000
29-05-18,2705.110107,2710.669922,2676.810059,2689.860107,3736890000
05-06-18,2748.459961,2752.610107,2739.51001,2748.800049,3517790000
12-06-18,2785.600098,2789.800049,2778.780029,2786.850098,3401010000
19-06-18,2752.01001,2765.050049,2743.189941,2762.590088,3661470000
26-06-18,2722.120117,2732.909912,2715.600098,2723.060059,3555090000
03-07-18,2733.27002,2736.580078,2711.159912,2713.219971,1911470000
11-07-18,2779.820068,2785.909912,2770.77002,2774.02002,2964740000
18-07-18,2811.350098,2816.76001,2805.889893,2815.620117,3089780000
25-07-18,2817.72998,2848.030029,2817.72998,2846.070068,3553010000
01-08-18,2821.169922,2825.830078,2805.850098,2813.360107,3496990000
08-08-18,2856.790039,2862.439941,2853.090088,2857.699951,2972200000
15-08-18,2827.949951,2827.949951,2802.48999,2818.370117,3645070000
22-08-18,2860.98999,2867.540039,2856.050049,2861.820068,2689560000
29-08-18,2900.620117,2916.5,2898.399902,2914.040039,2791860000
